id_data,data,ano,trimestre,mes,nome_mes,semana,dia_semana,is_fim_de_semana
1031,2024-10-27,2024,4,10,October,43,Sunday,True
1032,2024-10-28,2024,4,10,October,44,Monday,False
1033,2024-10-29,2024,4,10,October,44,Tuesday,False
1034,2024-10-30,2024,4,10,October,44,Wednesday,False
1035,2024-10-31,2024,4,10,October,44,Thursday,False
1036,2024-11-01,2024,4,11,November,44,Friday,False
1037,2024-11-02,2024,4,11,November,44,Saturday,True
1038,2024-11-03,2024,4,11,November,44,Sunday,True
1039,2024-11-04,2024,4,11,November,45,Monday,False
1040,2024-11-05,2024,4,11,November,45,Tuesday,False
1041,2024-11-06,2024,4,11,November,45,Wednesday,False
1042,2024-11-07,2024,4,11,November,45,Thursday,False
1043,2024-11-08,2024,4,11,November,45,Friday,False
1044,2024-11-09,2024,4,11,November,45,Saturday,True
1045,2024-11-10,2024,4,11,November,45,Sunday,True
1046,2024-11-11,2024,4,11,November,46,Monday,False
1047,2024-11-12,2024,4,11,November,46,Tuesday,False
1048,2024-11-13,2024,4,11,November,46,Wednesday,False
1049,2024-11-14,2024,4,11,November,46,Thursday,False
1050,2024-11-15,2024,4,11,November,46,Friday,False
1051,2024-11-16,2024,4,11,November,46,Saturday,True
1052,2024-11-17,2024,4,11,November,46,Sunday,True
1053,2024-11-18,2024,4,11,November,47,Monday,False
1054,2024-11-19,2024,4,11,November,47,Tuesday,False
1055,2024-11-20,2024,4,11,November,47,Wednesday,False
1056,2024-11-21,2024,4,11,November,47,Thursday,False
1057,2024-11-22,2024,4,11,November,47,Friday,False
1058,2024-11-23,2024,4,11,November,47,Saturday,True
1059,2024-11-24,2024,4,11,November,47,Sunday,True
1060,2024-11-25,2024,4,11,November,48,Monday,False
1061,2024-11-26,2024,4,11,November,48,Tuesday,False
1062,2024-11-27,2024,4,11,November,48,Wednesday,False
1063,2024-11-28,2024,4,11,November,48,Thursday,False
1064,2024-11-29,2024,4,11,November,48,Friday,False
1065,2024-11-30,2024,4,11,November,48,Saturday,True
1066,2024-12-01,2024,4,12,December,48,Sunday,True
1067,2024-12-02,2024,4,12,December,49,Monday,False
1068,2024-12-03,2024,4,12,December,49,Tuesday,False
1069,2024-12-04,2024,4,12,December,49,Wednesday,False
1070,2024-12-05,2024,4,12,December,49,Thursday,False
1071,2024-12-06,2024,4,12,December,49,Friday,False
1072,2024-12-07,2024,4,12,December,49,Saturday,True
1073,2024-12-08,2024,4,12,December,49,Sunday,True
1074,2024-12-09,2024,4,12,December,50,Monday,False
1075,2024-12-10,2024,4,12,December,50,Tuesday,False
1076,2024-12-11,2024,4,12,December,50,Wednesday,False
1077,2024-12-12,2024,4,12,December,50,Thursday,False
1078,2024-12-13,2024,4,12,December,50,Friday,False
1079,2024-12-14,2024,4,12,December,50,Saturday,True
1080,2024-12-15,2024,4,12,December,50,Sunday,True
1081,2024-12-16,2024,4,12,December,51,Monday,False
1082,2024-12-17,2024,4,12,December,51,Tuesday,False
1083,2024-12-18,2024,4,12,December,51,Wednesday,False
1084,2024-12-19,2024,4,12,December,51,Thursday,False
1085,2024-12-20,2024,4,12,December,51,Friday,False
1086,2024-12-21,2024,4,12,December,51,Saturday,True
1087,2024-12-22,2024,4,12,December,51,Sunday,True
1088,2024-12-23,2024,4,12,December,52,Monday,False
1089,2024-12-24,2024,4,12,December,52,Tuesday,False
1090,2024-12-25,2024,4,12,December,52,Wednesday,False
1091,2024-12-26,2024,4,12,December,52,Thursday,False
1092,2024-12-27,2024,4,12,December,52,Friday,False
1093,2024-12-28,2024,4,12,December,52,Saturday,True
1094,2024-12-29,2024,4,12,December,52,Sunday,True
1095,2024-12-30,2024,4,12,December,1,Monday,False
1096,2024-12-31,2024,4,12,December,1,Tuesday,False
