id_venda,data,id_produto,id_cliente,quantidade,preco_unitario,desconto_pct,valor_total,canal
2428,2024-02-04,1,48,4,3950.93,0,15803.71,Loja Física
2429,2023-02-02,2,40,4,251.21,15,854.11,Loja Física
2430,2023-07-07,2,47,9,255.63,0,2300.66,Loja Física
2431,2022-09-18,9,20,3,42.36,0,127.09,Representante
2432,2022-05-03,10,38,1,93.6,0,93.6,Online
2433,2022-08-16,10,37,1,93.99,5,89.29,Loja Física
2434,2024-05-06,10,22,5,96.75,0,483.75,Loja Física
2435,2023-03-27,6,14,3,429.29,0,1287.88,Representante
2436,2022-11-18,3,24,7,564.25,15,3357.26,Representante
2437,2022-12-15,2,11,7,282.05,10,1776.89,Representante
2438,2023-04-16,6,19,6,450.55,0,2703.28,Loja Física
2439,2024-12-04,3,32,6,672.27,5,3831.91,Online
2440,2024-08-27,8,21,5,482.29,5,2290.89,Loja Física
2441,2022-01-30,7,25,1,353.38,15,300.37,Loja Física
2442,2023-05-21,1,41,3,4552.69,0,13658.06,Loja Física
2443,2024-06-08,3,10,7,607.11,10,3824.8,Online
2444,2022-11-02,5,3,7,313.76,10,1976.67,Online
2445,2024-05-05,10,22,3,80.44,0,241.31,Online
2446,2024-08-21,9,21,3,42.53,15,108.44,Representante
2447,2022-03-10,2,32,6,301.0,5,1715.71,Representante
2448,2024-03-18,9,25,2,46.44,5,88.24,Representante
2449,2022-07-20,3,41,4,695.11,5,2641.4,Loja Física
2450,2023-05-08,3,15,3,576.72,0,1730.15,Representante
2451,2022-01-26,6,43,3,373.94,15,953.55,Representante
2452,2024-04-12,5,43,3,340.39,0,1021.18,Online
2453,2024-01-05,2,50,1,272.06,0,272.06,Online
2454,2022-07-05,4,49,4,1122.03,0,4488.1,Loja Física
2455,2023-09-17,3,36,4,642.52,0,2570.07,Representante
2456,2024-07-29,2,7,2,250.54,10,450.98,Representante
2457,2022-02-19,10,12,1,89.48,5,85.01,Loja Física
2458,2022-10-11,3,34,4,567.8,15,1930.5,Loja Física
2459,2023-01-14,2,9,1,266.94,0,266.94,Representante
2460,2024-08-08,10,47,7,83.85,15,498.88,Representante
2461,2022-01-03,1,42,1,4535.32,15,3855.02,Online
2462,2024-02-28,6,26,1,400.11,15,340.1,Loja Física
2463,2024-12-23,10,48,6,97.58,0,585.46,Loja Física
2464,2024-05-22,8,35,2,531.63,0,1063.26,Representante
2465,2023-03-01,10,17,3,87.32,15,222.66,Online
2466,2023-11-19,4,50,5,1219.46,15,5182.7,Online
2467,2024-11-20,10,21,6,96.77,15,493.53,Loja Física
2468,2022-04-16,8,33,1,461.57,0,461.57,Loja Física
2469,2024-01-19,7,22,4,370.98,5,1409.71,Representante
2470,2022-03-25,5,46,1,372.14,0,372.14,Loja Física
2471,2022-12-25,6,28,5,399.95,15,1699.8,Representante
2472,2022-05-18,7,23,3,352.62,10,952.08,Representante
2473,2023-02-24,3,16,1,712.8,0,712.8,Loja Física
2474,2023-05-04,10,46,4,93.34,10,336.04,Online
2475,2024-09-06,4,9,5,1033.13,15,4390.8,Representante
2476,2023-03-06,6,34,1,406.8,15,345.78,Online
2477,2023-10-19,1,14,3,3937.66,0,11812.99,Loja Física
2478,2024-10-28,2,39,4,254.24,15,864.42,Loja Física
2479,2023-07-22,1,18,5,4409.42,0,22047.12,Online
2480,2024-02-03,3,17,2,579.48,0,1158.96,Loja Física
2481,2024-09-22,2,15,4,242.28,10,872.23,Representante
2482,2022-09-09,1,37,2,4936.19,5,9378.76,Representante
2483,2024-12-25,4,24,11,1226.21,15,11465.03,Representante
2484,2023-08-22,3,44,3,712.25,5,2029.91,Representante
2485,2024-01-24,2,17,1,239.72,15,203.76,Representante
2486,2022-05-15,4,28,3,1163.53,0,3490.58,Loja Física
2487,2022-06-28,4,49,5,1091.64,0,5458.22,Loja Física
2488,2023-01-02,6,46,2,434.84,0,869.67,Online
2489,2022-08-12,8,9,2,526.27,0,1052.53,Loja Física
2490,2022-08-18,4,26,7,1136.4,15,6761.56,Online
2491,2024-10-13,6,46,5,365.95,0,1829.77,Online
2492,2024-12-02,5,18,3,309.52,15,789.27,Online
2493,2023-08-24,9,8,9,48.48,5,414.48,Representante
2494,2022-09-28,4,41,2,1308.68,5,2486.49,Loja Física
2495,2024-05-10,2,47,1,296.18,5,281.37,Representante
2496,2022-02-13,7,28,1,371.95,0,371.95,Online
2497,2022-05-09,6,15,7,435.69,0,3049.82,Online
2498,2024-11-30,4,19,5,1129.26,15,4799.37,Loja Física
2499,2024-04-23,8,48,1,514.01,10,462.61,Loja Física
2500,2023-10-31,2,18,2,268.64,5,510.42,Representante
2501,2024-12-21,3,40,9,591.27,10,4789.32,Loja Física
2502,2024-07-26,8,22,7,469.45,0,3286.18,Representante
2503,2022-09-28,7,30,1,367.75,0,367.75,Online
2504,2023-06-17,9,10,6,46.68,0,280.09,Loja Física
2505,2024-02-01,1,8,1,4432.79,0,4432.79,Online
2506,2022-10-31,6,50,3,363.62,0,1090.86,Loja Física
2507,2024-07-22,8,32,4,455.33,0,1821.31,Representante
2508,2022-11-26,7,21,4,371.92,15,1264.53,Representante
2509,2023-08-08,8,47,4,529.73,0,2118.92,Online
2510,2022-11-11,8,9,4,486.19,0,1944.74,Online
2511,2022-08-28,2,18,3,273.04,0,819.11,Loja Física
2512,2022-09-17,8,47,2,536.76,5,1019.84,Loja Física
2513,2024-01-28,6,43,4,419.0,0,1675.99,Online
2514,2022-03-13,4,36,5,1195.16,15,5079.41,Loja Física
2515,2023-12-06,10,24,13,94.34,0,1226.42,Loja Física
2516,2024-07-07,8,7,4,553.71,10,1993.35,Online
2517,2024-12-28,7,35,7,390.64,0,2734.5,Online
2518,2022-02-21,10,38,1,96.18,5,91.37,Loja Física
2519,2022-10-25,5,6,6,301.83,5,1720.43,Loja Física
2520,2022-11-16,3,15,4,644.48,0,2577.91,Representante
2521,2024-11-05,6,4,8,374.19,0,2993.54,Representante
2522,2023-08-29,9,36,5,45.82,5,217.64,Loja Física
2523,2022-10-29,8,22,7,542.86,10,3420.04,Representante
2524,2024-06-24,2,26,3,297.95,0,893.86,Representante
2525,2022-08-19,5,6,1,301.68,15,256.43,Loja Física
2526,2022-03-24,6,9,7,365.21,0,2556.45,Representante
2527,2022-08-28,1,44,5,4478.38,0,22391.92,Online
2528,2024-04-02,7,1,3,379.35,10,1024.23,Online
2529,2024-07-02,5,22,4,307.25,0,1229.0,Online
2530,2023-10-31,8,7,4,452.02,0,1808.07,Representante
2531,2023-02-04,10,13,3,88.68,10,239.43,Representante
2532,2023-03-31,10,29,1,84.43,0,84.43,Online
2533,2022-02-16,6,3,1,366.05,0,366.05,Representante
2534,2024-07-01,4,38,3,1066.78,15,2720.28,Representante
2535,2022-06-28,2,31,3,288.52,10,779.0,Loja Física
2536,2023-02-03,5,5,3,353.43,5,1007.28,Loja Física
2537,2024-11-13,8,19,6,459.48,0,2756.87,Representante
2538,2024-01-10,10,25,6,78.34,5,446.52,Online
2539,2024-05-25,4,10,2,1216.57,0,2433.15,Loja Física
2540,2024-02-03,2,41,3,241.55,0,724.64,Loja Física
2541,2023-12-08,8,3,4,569.03,0,2276.1,Loja Física
2542,2024-07-01,2,5,5,240.54,10,1082.41,Online
2543,2023-03-18,2,26,3,265.27,15,676.44,Loja Física
2544,2024-05-01,6,40,5,361.27,5,1716.04,Loja Física
2545,2022-12-02,4,41,4,1164.16,15,3958.13,Loja Física
2546,2024-04-28,3,48,7,604.31,0,4230.16,Representante
2547,2022-06-26,6,40,7,437.24,0,3060.69,Online
2548,2023-09-14,2,25,6,242.41,5,1381.73,Representante
2549,2023-11-18,4,10,4,1021.66,0,4086.63,Representante
2550,2024-02-09,6,18,2,373.1,0,746.19,Online
2551,2024-04-18,6,14,6,457.62,15,2333.85,Loja Física
2552,2024-04-28,2,40,4,283.03,0,1132.13,Representante
2553,2024-08-04,5,16,7,358.14,15,2130.92,Representante
2554,2022-10-08,5,28,6,363.93,0,2183.61,Online
2555,2024-02-21,2,15,3,245.41,0,736.22,Representante
2556,2024-10-01,10,21,4,98.81,0,395.24,Loja Física
2557,2023-09-15,6,8,5,455.85,5,2165.28,Representante
2558,2024-08-07,8,13,6,510.42,0,3062.54,Online
2559,2022-01-06,4,18,2,1027.26,0,2054.52,Loja Física
2560,2023-09-07,6,42,4,386.6,15,1314.43,Representante
2561,2024-08-25,1,1,2,4593.13,0,9186.26,Representante
2562,2023-08-13,6,46,1,415.82,5,395.03,Online
2563,2024-10-04,7,44,5,324.4,15,1378.71,Representante
2564,2023-05-17,9,48,4,47.95,0,191.79,Online
2565,2023-07-22,9,23,6,40.88,5,233.04,Online
2566,2024-01-11,6,16,1,442.51,10,398.26,Loja Física
2567,2024-06-12,7,50,5,333.77,0,1668.84,Representante
2568,2024-09-01,8,47,2,451.36,15,767.31,Online
2569,2024-02-04,9,22,3,47.94,10,129.45,Representante
2570,2022-02-05,5,17,2,331.86,0,663.71,Online
2571,2022-04-30,1,2,1,4143.94,0,4143.94,Loja Física
2572,2024-08-02,5,18,3,308.23,15,786.0,Online
2573,2024-01-02,4,39,1,1047.14,0,1047.14,Online
2574,2023-07-13,8,27,4,530.95,0,2123.8,Loja Física
2575,2023-12-31,1,34,5,3911.89,0,19559.43,Loja Física
2576,2023-08-21,1,31,3,3956.27,10,10681.94,Representante
2577,2022-06-07,6,43,4,373.57,10,1344.86,Online
2578,2023-01-11,6,25,3,447.32,0,1341.97,Representante
2579,2022-12-09,4,32,6,1032.53,10,5575.69,Loja Física
2580,2023-10-10,9,48,6,39.44,15,201.17,Loja Física
2581,2023-07-10,8,50,5,462.38,15,1965.1,Representante
2582,2024-01-13,9,47,4,41.4,0,165.58,Representante
2583,2023-12-22,9,6,6,44.17,0,265.01,Online
2584,2022-10-08,9,30,1,47.74,10,42.97,Loja Física
2585,2024-02-03,2,10,4,269.0,5,1022.21,Loja Física
2586,2023-11-28,8,14,5,547.82,0,2739.09,Online
2587,2023-03-23,9,43,4,45.41,0,181.66,Representante
2588,2023-03-29,4,6,2,1311.48,0,2622.96,Representante
2589,2024-12-12,10,15,5,79.23,10,356.52,Representante
2590,2022-08-22,3,21,3,607.2,5,1730.52,Loja Física
2591,2022-06-06,5,22,4,329.43,0,1317.72,Online
2592,2022-02-05,5,49,2,355.25,5,674.98,Loja Física
2593,2023-10-01,7,23,6,386.09,15,1969.04,Loja Física
2594,2022-10-12,4,49,4,1293.17,5,4914.04,Representante
2595,2024-12-07,8,4,9,471.18,0,4240.59,Online
2596,2023-09-16,9,32,3,45.63,0,136.89,Representante
2597,2022-08-31,8,19,2,553.21,0,1106.42,Online
2598,2022-10-19,4,16,2,1074.17,15,1826.09,Online
2599,2023-09-22,4,29,3,1156.3,0,3468.9,Online
2600,2022-09-24,7,44,3,349.49,0,1048.46,Loja Física
2601,2022-08-17,3,11,3,621.52,0,1864.55,Online
2602,2024-09-18,7,9,6,394.73,5,2249.94,Online
2603,2023-02-07,3,7,2,616.45,0,1232.9,Online
2604,2024-11-17,9,23,8,41.07,10,295.73,Online
2605,2024-08-18,2,27,2,277.08,0,554.16,Loja Física
2606,2022-03-30,5,28,2,351.87,0,703.74,Loja Física
2607,2022-01-22,10,14,1,87.89,0,87.89,Online
2608,2023-02-25,3,8,2,682.48,10,1228.47,Online
2609,2023-01-14,8,28,5,475.39,15,2020.42,Loja Física
2610,2022-03-01,4,31,4,1044.47,0,4177.89,Online
2611,2023-07-23,6,25,4,439.55,10,1582.39,Loja Física
2612,2023-12-23,5,15,8,328.41,0,2627.29,Representante
2613,2023-05-11,7,34,5,340.15,10,1530.66,Representante
2614,2022-05-20,2,10,3,258.76,0,776.27,Representante
2615,2022-01-29,10,41,1,93.91,10,84.52,Online
2616,2023-01-28,10,18,2,95.04,0,190.08,Online
2617,2022-01-09,4,36,2,1167.83,15,1985.31,Online
2618,2023-03-15,7,44,2,401.93,10,723.47,Representante
2619,2024-08-30,4,19,3,1127.47,0,3382.41,Representante
2620,2023-01-15,1,23,1,4723.04,5,4486.89,Representante
2621,2022-08-08,9,44,3,45.86,0,137.59,Loja Física
2622,2024-02-17,5,9,3,347.9,5,991.53,Online
2623,2024-11-19,5,17,4,336.75,0,1347.01,Loja Física
2624,2022-08-20,9,2,2,44.71,0,89.42,Online
2625,2024-08-12,5,8,6,345.1,0,2070.62,Representante
2626,2022-10-06,9,27,2,44.08,5,83.76,Loja Física
2627,2023-08-14,5,30,1,360.84,10,324.76,Representante
2628,2022-03-25,9,12,1,45.38,0,45.38,Loja Física
2629,2024-10-08,2,49,5,264.28,0,1321.38,Loja Física
2630,2023-08-04,7,6,7,401.28,5,2668.49,Representante
2631,2023-10-01,4,14,3,1286.77,15,3281.26,Loja Física
2632,2023-04-08,9,39,2,46.64,10,83.95,Loja Física
2633,2023-08-19,9,45,8,46.16,5,350.83,Online
2634,2022-05-23,2,17,4,284.72,5,1081.94,Representante
2635,2024-01-23,3,9,1,656.78,0,656.78,Online
2636,2024-10-03,3,29,2,588.53,15,1000.51,Online
2637,2024-03-22,1,28,5,4828.32,5,22934.54,Representante
2638,2022-06-24,8,3,6,571.78,0,3430.68,Online
2639,2024-03-19,8,11,3,546.79,5,1558.36,Representante
2640,2022-07-28,4,6,5,1030.25,15,4378.55,Online
2641,2022-05-13,2,24,2,260.57,0,521.14,Online
2642,2023-11-25,6,17,8,429.21,0,3433.65,Representante
2643,2024-04-07,6,15,5,377.27,0,1886.33,Online
2644,2024-05-19,7,24,5,380.33,15,1616.39,Loja Física
2645,2023-07-25,4,39,1,1067.21,15,907.13,Representante
2646,2023-07-14,10,25,6,91.86,15,468.5,Loja Física
2647,2023-12-31,9,19,10,48.76,5,463.21,Representante
2648,2024-04-08,5,39,5,384.68,5,1827.23,Representante
2649,2023-07-26,5,4,6,322.23,0,1933.36,Loja Física
2650,2022-08-10,5,37,2,314.59,0,629.17,Loja Física
2651,2024-09-29,5,6,6,306.99,5,1749.85,Online
2652,2022-10-03,9,5,1,44.67,0,44.67,Online
2653,2022-04-19,6,13,1,444.85,0,444.85,Loja Física
2654,2022-02-24,5,8,1,305.56,0,305.56,Loja Física
2655,2023-11-01,3,13,7,577.4,0,4041.83,Loja Física
2656,2022-07-17,8,15,3,455.86,0,1367.59,Representante
2657,2024-11-30,9,11,5,38.64,5,183.56,Loja Física
2658,2023-02-18,7,50,1,330.53,0,330.53,Representante
2659,2024-10-16,5,41,5,345.1,5,1639.24,Representante
2660,2023-06-20,2,25,2,259.28,10,466.7,Loja Física
2661,2022-02-06,7,4,2,412.67,0,825.35,Loja Física
2662,2022-09-01,10,48,2,87.38,5,166.02,Loja Física
2663,2023-10-07,7,47,3,412.49,5,1175.59,Loja Física
2664,2024-07-30,7,29,3,324.86,0,974.59,Online
2665,2022-12-29,6,4,3,445.85,10,1203.8,Representante
2666,2023-09-13,10,21,2,85.97,15,146.15,Online
2667,2024-10-03,2,40,7,270.53,5,1799.0,Online
2668,2023-10-02,4,25,6,1074.7,15,5480.95,Loja Física
2669,2024-09-25,9,46,4,38.78,0,155.13,Representante
2670,2024-10-01,9,31,5,40.93,15,173.93,Representante
2671,2024-08-20,10,14,6,94.37,5,537.92,Representante
2672,2022-11-17,3,20,5,698.59,10,3143.63,Online
2673,2024-03-12,10,13,8,84.88,0,679.02,Loja Física
2674,2024-02-13,7,39,1,358.3,10,322.47,Representante
2675,2023-12-24,10,47,2,87.99,0,175.97,Loja Física
2676,2022-05-06,6,43,4,443.4,0,1773.58,Representante
2677,2022-04-03,9,12,4,45.44,0,181.77,Loja Física
2678,2023-12-16,7,38,2,392.73,15,667.64,Representante
2679,2022-02-25,3,29,1,663.18,15,563.71,Loja Física
2680,2024-02-19,10,17,1,94.24,0,94.24,Loja Física
2681,2023-12-08,2,8,8,244.09,0,1952.71,Loja Física
2682,2023-12-21,9,21,5,45.66,0,228.31,Representante
2683,2023-05-16,1,8,1,4642.42,0,4642.42,Online
2684,2023-10-02,9,12,2,43.39,10,78.1,Online
2685,2022-05-15,10,2,7,82.5,0,577.49,Online
2686,2023-11-23,10,24,2,84.59,0,169.19,Online
2687,2023-10-30,4,31,2,1238.53,0,2477.07,Loja Física
2688,2024-05-15,6,44,4,435.45,10,1567.6,Representante
2689,2024-05-12,1,25,5,3846.11,0,19230.54,Online
2690,2024-08-19,7,45,7,344.21,10,2168.5,Online
2691,2023-10-11,10,39,2,77.02,5,146.35,Representante
2692,2024-03-10,4,2,5,1128.35,0,5641.75,Representante
2693,2022-07-20,5,27,8,356.08,5,2706.19,Online
2694,2023-02-26,1,14,1,4247.09,0,4247.09,Loja Física
2695,2024-10-26,7,1,6,380.78,15,1941.96,Loja Física
2696,2022-12-08,2,22,4,261.66,10,941.98,Loja Física
2697,2024-01-15,1,17,3,3857.65,5,10994.3,Online
2698,2024-10-14,3,26,1,661.96,15,562.66,Online
2699,2023-03-15,9,44,4,46.77,0,187.07,Loja Física
2700,2022-04-08,2,30,1,289.47,0,289.47,Representante
2701,2024-04-03,3,6,3,687.11,0,2061.34,Representante
2702,2022-07-08,4,20,3,1047.96,15,2672.29,Representante
2703,2022-07-14,1,19,2,4212.6,10,7582.68,Loja Física
2704,2023-07-14,7,41,6,340.74,0,2044.45,Representante
2705,2024-12-23,8,16,6,484.48,5,2761.54,Loja Física
2706,2023-03-06,6,36,4,447.52,0,1790.07,Online
2707,2023-09-11,4,21,3,1182.34,10,3192.32,Loja Física
2708,2024-06-05,2,13,2,302.4,15,514.09,Representante
2709,2023-10-04,6,40,5,384.71,0,1923.57,Loja Física
2710,2024-04-03,2,47,2,242.18,0,484.36,Representante
2711,2024-11-21,9,10,4,38.66,5,146.91,Representante
2712,2023-01-05,4,19,2,1161.71,0,2323.43,Representante
2713,2024-11-23,2,11,18,247.17,0,4448.99,Representante
2714,2024-10-19,2,23,5,302.73,0,1513.67,Representante
2715,2024-08-15,5,33,7,314.11,0,2198.8,Representante
2716,2024-12-27,7,46,6,349.36,10,1886.56,Loja Física
2717,2022-05-03,1,15,3,4906.58,10,13247.76,Online
2718,2024-01-17,1,31,2,4589.4,5,8719.86,Online
2719,2023-05-08,7,3,2,405.85,0,811.7,Representante
2720,2023-09-07,2,15,3,260.82,5,743.33,Loja Física
2721,2023-10-15,4,34,1,1175.76,0,1175.76,Representante
2722,2023-02-21,2,24,3,294.67,5,839.8,Loja Física
2723,2023-08-11,3,38,4,557.61,15,1895.87,Online
2724,2023-06-10,2,10,7,264.09,15,1571.36,Representante
2725,2023-04-29,2,13,3,295.79,5,843.01,Online
2726,2022-08-21,3,40,4,679.86,0,2719.44,Online
2727,2022-02-26,8,23,1,484.85,0,484.85,Loja Física
2728,2024-08-08,7,40,2,327.29,5,621.85,Representante
2729,2024-06-12,7,24,5,353.55,5,1679.39,Representante
2730,2022-03-17,5,7,1,361.55,0,361.55,Online
2731,2023-07-13,10,15,3,92.72,0,278.17,Online
2732,2023-06-14,9,30,5,46.61,0,233.03,Representante
2733,2022-12-27,5,49,3,351.44,15,896.18,Online
2734,2024-09-22,10,15,2,77.7,0,155.4,Online
2735,2022-06-21,1,8,5,4047.11,0,20235.57,Representante
2736,2023-09-03,1,1,2,3995.71,0,7991.42,Loja Física
2737,2024-01-15,7,34,6,337.86,15,1723.09,Representante
2738,2022-07-04,10,34,1,92.35,5,87.74,Representante
2739,2022-10-15,7,32,4,394.71,0,1578.83,Online
2740,2024-10-21,5,44,5,350.25,0,1751.27,Representante
2741,2024-12-11,6,23,8,439.47,0,3515.77,Loja Física
2742,2022-07-04,5,16,5,326.79,0,1633.94,Representante
2743,2022-09-08,1,33,3,4730.55,0,14191.66,Loja Física
2744,2024-03-09,1,29,2,4660.29,15,7922.49,Representante
2745,2023-04-29,5,15,2,328.22,5,623.62,Online
2746,2022-10-23,1,43,1,4656.27,0,4656.27,Online
2747,2023-03-15,4,31,4,1039.67,0,4158.67,Loja Física
2748,2024-04-16,4,16,6,1256.39,0,7538.33,Representante
2749,2022-04-25,2,47,3,258.65,5,737.17,Representante
2750,2024-02-07,3,36,2,710.7,15,1208.19,Online
2751,2023-10-11,10,24,4,97.81,10,352.13,Loja Física
2752,2024-08-30,10,41,3,79.87,15,203.66,Online
2753,2023-07-23,7,24,6,349.92,0,2099.51,Loja Física
2754,2024-08-31,10,49,5,77.26,15,328.36,Loja Física
2755,2023-09-24,3,23,4,675.92,0,2703.68,Representante
2756,2022-03-13,7,45,2,397.96,15,676.54,Representante
2757,2022-04-22,5,28,4,329.18,15,1119.23,Representante
2758,2023-05-06,4,44,2,1124.4,0,2248.79,Representante
2759,2024-02-27,3,25,2,662.85,0,1325.69,Representante
2760,2024-01-14,6,25,1,449.58,15,382.14,Online
2761,2024-12-31,5,21,7,346.93,0,2428.5,Loja Física
2762,2024-03-06,6,20,2,425.54,0,851.09,Loja Física
2763,2023-06-08,8,1,1,520.0,0,520.0,Online
2764,2023-04-28,8,22,6,520.47,0,3122.83,Online
2765,2022-11-25,7,47,8,375.93,5,2857.04,Representante
2766,2023-10-12,4,46,2,1035.63,15,1760.57,Loja Física
2767,2022-03-11,5,9,7,351.17,0,2458.16,Online
2768,2024-10-03,7,27,4,344.8,5,1310.23,Representante
2769,2024-04-25,5,21,2,314.24,0,628.48,Representante
2770,2024-05-15,1,5,4,4653.67,0,18614.69,Online
2771,2023-06-19,10,17,2,80.29,10,144.53,Online
2772,2023-12-22,1,14,11,4360.77,5,45570.03,Representante
2773,2023-11-01,7,20,4,325.2,5,1235.76,Representante
2774,2022-02-26,1,40,1,4635.37,0,4635.37,Representante
2775,2023-01-12,10,14,1,94.0,15,79.9,Loja Física
2776,2022-10-06,1,1,3,4381.85,0,13145.55,Loja Física
2777,2023-02-14,3,27,2,694.27,15,1180.26,Loja Física
2778,2023-10-05,6,4,2,382.18,10,687.93,Online
2779,2022-08-15,9,36,3,44.57,0,133.72,Online
2780,2024-11-23,8,25,5,499.14,15,2121.32,Representante
2781,2022-09-24,5,43,2,331.06,10,595.91,Representante
2782,2024-04-20,3,24,4,650.47,0,2601.87,Loja Física
2783,2024-09-06,1,49,2,4670.06,15,7939.1,Online
2784,2023-06-18,4,45,1,1233.98,0,1233.98,Representante
2785,2023-11-02,2,11,7,261.74,0,1832.18,Online
2786,2022-06-22,9,35,4,45.71,5,173.68,Loja Física
2787,2023-01-08,2,33,3,300.18,5,855.5,Loja Física
2788,2023-04-05,3,26,6,602.96,0,3617.74,Online
2789,2023-04-14,3,39,2,627.98,0,1255.96,Loja Física
2790,2023-02-11,7,36,4,341.77,0,1367.1,Representante
2791,2022-12-12,9,2,3,43.68,0,131.03,Loja Física
2792,2024-05-28,7,17,6,389.13,10,2101.3,Loja Física
2793,2022-11-02,7,5,5,357.93,0,1789.67,Loja Física
2794,2022-12-15,2,48,3,266.52,10,719.61,Online
2795,2022-01-29,1,42,3,4947.77,15,12616.82,Representante
2796,2024-06-10,5,7,3,344.93,5,983.06,Representante
2797,2024-10-09,7,15,5,378.63,0,1893.16,Online
2798,2023-02-21,7,7,1,361.63,0,361.63,Loja Física
2799,2023-08-13,2,7,2,297.38,15,505.55,Loja Física
2800,2024-02-22,1,14,5,4325.21,0,21626.04,Loja Física
2801,2023-02-28,3,30,1,714.51,10,643.06,Online
2802,2023-08-03,10,20,5,89.34,15,379.7,Representante
2803,2023-01-23,2,14,6,244.04,5,1391.06,Online
2804,2024-04-16,1,3,2,4172.1,0,8344.21,Online
2805,2023-08-18,2,28,1,306.94,0,306.94,Online
2806,2024-07-12,6,36,2,385.2,0,770.4,Loja Física
2807,2024-07-27,1,40,6,3979.0,0,23873.98,Online
2808,2024-08-18,7,40,4,402.85,0,1611.42,Loja Física
2809,2024-03-25,3,38,2,576.14,15,979.44,Online
2810,2024-02-25,1,3,1,4035.07,15,3429.81,Loja Física
2811,2023-06-09,3,48,5,631.83,0,3159.16,Online
2812,2022-05-01,6,49,2,380.48,0,760.96,Loja Física
2813,2023-04-26,8,11,3,542.49,5,1546.09,Loja Física
2814,2022-04-04,7,13,4,347.42,0,1389.69,Loja Física
2815,2024-10-30,2,30,3,256.45,10,692.42,Loja Física
2816,2023-09-12,9,38,2,49.39,5,93.85,Representante
2817,2024-01-30,4,50,6,1194.15,0,7164.89,Representante
2818,2022-03-26,9,33,1,39.72,10,35.75,Online
2819,2023-06-18,7,33,5,404.51,0,2022.53,Representante
2820,2024-10-06,3,45,6,673.77,0,4042.6,Loja Física
2821,2022-09-28,2,28,3,270.9,0,812.7,Loja Física
2822,2024-12-22,5,25,10,382.41,5,3632.9,Online
2823,2023-06-18,1,47,4,4686.01,0,18744.05,Loja Física
2824,2022-04-01,3,18,3,608.61,0,1825.83,Loja Física
2825,2023-07-30,2,18,3,295.2,15,752.75,Loja Física
2826,2024-05-30,5,13,6,343.16,0,2058.98,Loja Física
2827,2023-06-25,6,44,1,420.18,10,378.16,Loja Física
2828,2024-06-11,5,21,6,323.12,0,1938.71,Loja Física
2829,2024-10-03,5,17,6,336.01,0,2016.07,Representante
2830,2024-06-20,10,13,5,98.48,0,492.4,Online
2831,2022-11-01,7,42,6,397.26,0,2383.54,Online
2832,2023-01-11,10,25,2,98.61,0,197.21,Loja Física
2833,2023-06-17,6,37,3,404.22,0,1212.66,Representante
2834,2024-08-14,3,35,8,619.38,5,4707.28,Online
2835,2024-10-10,8,49,5,493.28,0,2466.38,Loja Física
2836,2024-01-01,8,23,5,532.56,15,2263.4,Representante
2837,2024-09-20,5,25,6,365.07,5,2080.88,Loja Física
2838,2022-08-19,1,21,4,4361.46,15,14828.95,Online
2839,2022-09-11,3,13,3,576.03,0,1728.1,Online
2840,2023-02-22,2,31,1,248.38,0,248.38,Online
2841,2022-12-11,2,30,5,268.45,15,1140.91,Representante
2842,2023-07-13,2,48,3,245.07,10,661.68,Representante
2843,2023-03-11,7,25,6,404.52,10,2184.41,Online
2844,2024-12-13,7,7,3,405.73,10,1095.47,Online
2845,2024-05-02,9,17,3,41.09,0,123.28,Online
2846,2024-10-17,10,20,3,87.55,15,223.26,Online
2847,2023-11-05,1,12,3,4842.03,0,14526.08,Loja Física
2848,2022-09-07,4,23,1,1317.56,5,1251.68,Loja Física
2849,2022-08-06,5,40,2,330.76,0,661.52,Online
2850,2022-03-01,4,50,2,1297.66,0,2595.31,Loja Física
2851,2024-09-09,6,41,4,367.32,5,1395.82,Representante
2852,2023-07-06,7,6,5,394.19,10,1773.87,Representante
2853,2022-01-12,7,10,2,380.13,0,760.27,Online
2854,2024-07-16,7,14,4,380.22,0,1520.89,Representante
2855,2022-09-22,4,50,2,1209.1,0,2418.2,Online
2856,2023-08-03,1,3,2,4320.9,0,8641.8,Online
2857,2022-05-25,5,3,1,298.99,10,269.09,Representante
2858,2024-02-21,10,37,2,84.61,0,169.21,Loja Física
2859,2023-06-07,10,48,2,93.06,0,186.11,Online
2860,2024-03-27,4,14,3,1165.33,0,3496.0,Online
2861,2023-03-03,3,30,3,553.29,0,1659.87,Loja Física
2862,2024-04-04,10,19,2,92.08,0,184.16,Representante
2863,2022-11-12,3,26,12,709.48,0,8513.79,Loja Física
2864,2024-10-02,8,8,1,477.45,5,453.58,Representante
2865,2023-09-28,9,14,3,49.49,15,126.2,Representante
2866,2022-09-26,5,19,1,335.88,0,335.88,Representante
2867,2022-07-16,10,14,4,81.7,0,326.79,Representante
2868,2023-02-14,8,48,1,516.22,5,490.41,Loja Física
2869,2024-03-05,4,32,4,1187.62,5,4512.94,Loja Física
2870,2024-05-16,7,32,2,364.65,0,729.3,Loja Física
2871,2024-01-25,1,12,5,4308.23,10,19387.03,Online
2872,2024-06-08,10,12,8,98.47,15,669.57,Loja Física
2873,2022-07-10,8,28,2,476.52,0,953.04,Representante
2874,2023-12-01,9,8,8,48.86,5,371.32,Representante
